report_id,contaminant,authorization,limit,amount_released
266110,Methane,19168/PSDTX1226,761.65 LBS/HR,20000.0 lbs (est.)
266110,Methyl Acetylene,19168/PSDTX1226,761.65 LBS/HR,1500.0 lbs (est.)
266110,Nitric oxide,19168/PSDTX1226,861.34 LBS/HR,16079.05 lbs (est.)
266110,Nitrogen dioxide,19168/PSDTX1226,861.34 LBS/HR,846.27 lbs (est.)
266110,Nonane,19168/PSDTX1226,761.65 LBS/HR,414.43 lbs (est.)
266110,Octane,19168/PSDTX1226,761.65 LBS/HR,150.0 lbs (est.)
266110,Pentane,19168/PSDTX1226,761.65 LBS/HR,300.0 lbs (est.)
266110,Pentene,19168/PSDTX1226,761.65 LBS/HR,550.0 lbs (est.)
266110,Propadiene,19168/PSDTX1226,761.65 LBS/HR,1000.0 lbs (est.)
266110,Propane,19168/PSDTX1226,761.65 LBS/HR,9500.0 lbs (est.)
266110,Propylene (Propene),19168/PSDTX1226,761.65 LBS/HR,25000.0 lbs (est.)
266110,Styrene,19168/PSDTX1226,761.65 LBS/HR,900.0 lbs (est.)
266110,Toluene,19168/PSDTX1226,761.65 LBS/HR,7500.0 lbs (est.)
266110,Wash Oil,19168/PSDTX1226,761.65 LBS/HR,400.0 lbs (est.)
266110,Xylene,19168/PSDTX1226,761.65 LBS/HR,1867.55 lbs (est.)
266112,Carbon Monoxide,31086,0.0,165.0 lbs (est.)
266112,Hydrogen Sulfide,31086,0.0,10.0 lbs (est.)
266112,NOX,31086,0.0,63.0 lbs (est.)
266112,Non-Methane Non-Ethane Natural Gas,31086,0.0,226.0 lbs (est.)
266112,Sulfur dioxide,31086,0.0,901.0 lbs (est.)
266113,Butane,19168/PSDTX1226,761.65 LBS/HR,1035.72 lbs (est.)
266113,Carbon Dioxide,19168/PSDTX1226,761.65 LBS/HR,0.24 lbs (est.)
266113,Carbon Monoxide,19168/PSDTX1226,6221.16 LBS/HR,2607.22 lbs (est.)
266113,Carbon disulfide,19168/PSDTX1226,761.65 LBS/HR,0.28 lbs (est.)
266113,Carbonyl sulfide,19168/PSDTX1226,761.65 LBS/HR,0.02 lbs (est.)
266113,Ethane,19168/PSDTX1226,761.65 LBS/HR,1478.8 lbs (est.)
266113,Ethyl mercaptan,19168/PSDTX1226,761.65 LBS/HR,0.38 lbs (est.)
266113,Heptane (or n-),19168/PSDTX1226,761.65 LBS/HR,192.72 lbs (est.)
266113,Hexane,19168/PSDTX1226,761.65 LBS/HR,840.75 lbs (est.)
266113,Isobutane,19168/PSDTX1226,761.65 LBS/HR,1539.09 lbs (est.)
266113,Isopentane,19168/PSDTX1226,761.65 LBS/HR,471.11 lbs (est.)
266113,Methane,19168/PSDTX1226,761.65 LBS/HR,18.6 lbs (est.)
266113,Methyl mercaptan,19168/PSDTX1226,761.65 LBS/HR,0.47 lbs (est.)
266113,Nitrogen dioxide,19168/PSDTX1226,861.34 LBS/HR,18.05 lbs (est.)
266113,Nitrogen oxide,19168/PSDTX1226,861.34 LBS/HR,342.93 lbs (est.)
266113,Nonane,19168/PSDTX1226,761.65 LBS/HR,25.17 lbs (est.)
266113,Octane,19168/PSDTX1226,761.65 LBS/HR,86.8 lbs (est.)
266113,Pentane,19168/PSDTX1226,761.65 LBS/HR,383.92 lbs (est.)
266113,Propane,19168/PSDTX1226,761.65 LBS/HR,1590.69 lbs (est.)
266113,undecane,19168/PSDTX1226,761.65 LBS/HR,12.72 lbs (est.)
266114,Benzene,TCEQ Permit 6308,1270.0 LBS/HR,50.0 lbs (est.)
266114,Carbon Monoxide,TCEQ Permit 6308,390.2 LBS/HR,10000.0 lbs (est.)
266114,Hydrogen Sulfide,TCEQ Permit 6308,6.23 LBS/HR,200.0 lbs (est.)
266114,Oxides of Nitrogen (NOx),TCEQ Permit 6308,405.4 LBS/HR,1000.0 lbs (est.)
266114,Sulfur dioxide,TCEQ Permit 6308,1396.0 LBS/HR,7500.0 lbs (est.)
266114,VOC (unspeciated),TCEQ Permit 6308,1270.0 LBS/HR,5000.0 lbs (est.)
266114,Sulfur dioxide,Flex Permit 6308,1396.0 LBS/HR,15000.0 lbs (est.)
266114,Sulfur dioxide,Flex Permit 6308,1396.0 LBS/HR,15000.0 lbs (est.)
266115,Carbon Monoxide,31084,0.0,207.0 lbs (est.)
266115,Hydrogen Sulfide,31084,0.0,11.0 lbs (est.)
266115,NOX,31084,0.0,104.0 lbs (est.)
266115,Non-Methane Non-Ethane Natural Gas,31084,0.0,273.0 lbs (est.)
266115,Sulfur dioxide,31084,0.0,1036.0 lbs (est.)
266116,Butane,19168/PSDTX1226,761.65 LBS/HR,2439.0 lbs (est.)
266116,Carbon Dioxide,19168/PSDTX1226,761.65 LBS/HR,283.0 lbs (est.)
266116,Carbon Monoxide,19168/PSDTX1226,6221.16 LBS/HR,9262.32 lbs (est.)
266116,Ethane,19168/PSDTX1226,761.65 LBS/HR,4915.0 lbs (est.)
266116,Hexane,19168/PSDTX1226,761.65 LBS/HR,115.0 lbs (est.)
266116,Hydrogen,19168/PSDTX1226,761.65 LBS/HR,15.0 lbs (est.)
266116,Isobutane,19168/PSDTX1226,761.65 LBS/HR,6319.0 lbs (est.)
266116,Isopentane,19168/PSDTX1226,761.65 LBS/HR,176.0 lbs (est.)
266116,Methane,19168/PSDTX1226,761.65 LBS/HR,1701.0 lbs (est.)
266116,NITROGEN,19168/PSDTX1226,761.65 LBS/HR,294.0 lbs (est.)
266116,Nitrogen Oxides,19168/PSDTX1226,861.34 LBS/HR,1376.65 lbs (est.)
266116,Nitrogen dioxide,19168/PSDTX1226,861.34 LBS/HR,72.46 lbs (est.)
266116,Pentane,19168/PSDTX1226,761.65 LBS/HR,114.0 lbs (est.)
266116,Propane,19168/PSDTX1226,761.65 LBS/HR,6902.0 lbs (est.)
266116,Propylene (Propene),19168/PSDTX1226,761.65 LBS/HR,324.0 lbs (est.)
266118,Carbon Monoxide,31063,0.0,243.0 lbs (est.)
266118,Hydrogen Sulfide,31063,0.0,11.0 lbs (est.)
266118,NOX,31063,0.0,122.0 lbs (est.)
266118,Non-Methane Non-Ethane Natural Gas,31063,0.0,289.0 lbs (est.)
266118,Sulfur dioxide,31063,0.0,1024.0 lbs (est.)
266120,Benzene,TCEQ Permit 8803A,1069.14 LBS/HR,50.0 lbs (est.)
266120,Carbon Monoxide,TCEQ Permit 8803A,262.28 LBS/HR,50000.0 lbs (est.)
266120,Hydrogen Sulfide,TCEQ Permit 8803A,6.69 LBS/HR,200.0 lbs (est.)
266120,Nitrogen dioxide,TCEQ Permit 8803A,228.04 LBS/HR,3000.0 lbs (est.)
266120,Sulfur dioxide,TCEQ Permit 8803A,1726.99 LBS/HR,15000.0 lbs (est.)
266120,VOC (unspeciated),TCEQ Permit 8803A,1069.14 LBS/HR,10000.0 lbs (est.)
266120,Sulfur dioxide,TCEQ Permit 8803A,1726.99 LBS/HR,15000.0 lbs (est.)
266120,Sulfur dioxide,TCEQ Permit 8803A,1726.99 LBS/HR,15000.0 lbs (est.)
266121,Carbon Monoxide,31615,0.0,149.0 lbs (est.)
266121,Hydrogen Sulfide,31615,0.0,9.0 lbs (est.)
266121,NOX,31615,0.0,75.0 lbs (est.)
266121,Non-Methane Non-Ethane Natural Gas,31615,0.0,186.0 lbs (est.)
266121,Sulfur dioxide,31615,0.0,839.0 lbs (est.)
266122,Acetylene,19168/PSDTX1226,761.65 LBS/HR,1195.15 lbs (est.)
266122,Benzene,19168/PSDTX1226,761.65 LBS/HR,5542.54 lbs (est.)
266122,Butadiene,19168/PSDTX1226,761.65 LBS/HR,10808.45 lbs (est.)
266122,Butane,19168/PSDTX1226,761.65 LBS/HR,3337.29 lbs (est.)
266122,Butene,19168/PSDTX1226,761.65 LBS/HR,5197.57 lbs (est.)
266122,Carbon Dioxide,19168/PSDTX1226,761.65 LBS/HR,23.56 lbs (est.)
266122,Carbon Monoxide,19168/PSDTX1226,6221.16 LBS/HR,139248.25 lbs (est.)
266122,Cyclopentadiene,19168/PSDTX1226,761.65 LBS/HR,1561.8 lbs (est.)
266122,Ethane,19168/PSDTX1226,761.65 LBS/HR,64043.63 lbs (est.)
266122,Ethylene (gaseous),19168/PSDTX1226,761.65 LBS/HR,79086.69 lbs (est.)
266122,Fuel Oil,19168/PSDTX1226,761.65 LBS/HR,42.41 lbs (est.)
266122,Heptane (or n-),19168/PSDTX1226,761.65 LBS/HR,267.81 lbs (est.)
266122,Hexane,19168/PSDTX1226,761.65 LBS/HR,2021.18 lbs (est.)
266122,Hydrogen,19168/PSDTX1226,761.65 LBS/HR,28148.28 lbs (est.)
266122,Hydrogen Sulfide,19168/PSDTX1226,761.65 LBS/HR,5.89 lbs (est.)
266122,Isoprene,19168/PSDTX1226,761.65 LBS/HR,1700.37 lbs (est.)
266122,Methane,19168/PSDTX1226,761.65 LBS/HR,15781.64 lbs (est.)
266122,Methyl Acetylene,19168/PSDTX1226,761.65 LBS/HR,1072.53 lbs (est.)
266122,NITROGEN,19168/PSDTX1226,761.65 LBS/HR,389867.38 lbs (est.)
266122,Nitric oxide,19168/PSDTX1226,861.34 LBS/HR,14812.15 lbs (est.)
266122,Nitrogen dioxide,19168/PSDTX1226,861.34 LBS/HR,779.59 lbs (est.)
266122,Octane,19168/PSDTX1226,761.65 LBS/HR,161.77 lbs (est.)
266122,Pentane,19168/PSDTX1226,761.65 LBS/HR,3539.8 lbs (est.)
266122,Pentene,19168/PSDTX1226,761.65 LBS/HR,209.26 lbs (est.)
266122,Propadiene,19168/PSDTX1226,761.65 LBS/HR,748.85 lbs (est.)
266122,Propane,19168/PSDTX1226,761.65 LBS/HR,15074.75 lbs (est.)
266122,Propylene (Propene),19168/PSDTX1226,761.65 LBS/HR,30081.97 lbs (est.)
266122,Styrene,19168/PSDTX1226,761.65 LBS/HR,7.07 lbs (est.)
266122,Toluene,19168/PSDTX1226,761.65 LBS/HR,1176.55 lbs (est.)
266122,Wash Oil,19168/PSDTX1226,761.65 LBS/HR,97.36 lbs (est.)
266122,Xylene,19168/PSDTX1226,761.65 LBS/HR,19.12 lbs (est.)
266124,Acetylene,19168/PSDTX1226,765.51 LBS/HR,303.18 lbs (est.)
266124,Benzene,19168/PSDTX1226,765.51 LBS/HR,447.47 lbs (est.)
266124,Butadiene,19168/PSDTX1226,765.51 LBS/HR,1579.19 lbs (est.)
266124,Butane,19168/PSDTX1226,765.51 LBS/HR,37.86 lbs (est.)
266124,Butene,19168/PSDTX1226,765.51 LBS/HR,756.25 lbs (est.)
266124,Carbon Dioxide,19168/PSDTX1226,765.51 LBS/HR,1.16 lbs (est.)
266124,Carbon Monoxide,19168/PSDTX1226,6221.16 LBS/HR,36473.31 lbs (est.)
266124,Cyclopentadiene,19168/PSDTX1226,765.51 LBS/HR,188.76 lbs (est.)
266124,Ethane,19168/PSDTX1226,765.51 LBS/HR,7399.08 lbs (est.)
266124,Ethylene (gaseous),19168/PSDTX1226,765.51 LBS/HR,21489.34 lbs (est.)
266124,Heptane (or n-),19168/PSDTX1226,765.51 LBS/HR,7.58 lbs (est.)
266124,Hexane,19168/PSDTX1226,765.51 LBS/HR,62.1 lbs (est.)
266124,Hydrogen,19168/PSDTX1226,765.51 LBS/HR,1960.63 lbs (est.)
266124,Hydrogen Sulfide,19168/PSDTX1226,765.51 LBS/HR,0.29 lbs (est.)
266124,Isoprene,19168/PSDTX1226,765.51 LBS/HR,224.63 lbs (est.)
266124,Methane,19168/PSDTX1226,765.51 LBS/HR,10141.96 lbs (est.)
266124,Methyl Acetylene,19168/PSDTX1226,765.51 LBS/HR,114.1 lbs (est.)
266124,Nitrogen Oxides,19168/PSDTX1226,861.34 LBS/HR,4791.93 lbs (est.)
266124,Nitrogen dioxide,19168/PSDTX1226,861.34 LBS/HR,252.21 lbs (est.)
266124,Nonane,19168/PSDTX1226,765.51 LBS/HR,33.38 lbs (est.)
266124,Octane,19168/PSDTX1226,765.51 LBS/HR,5.56 lbs (est.)
266124,Pentane,19168/PSDTX1226,765.51 LBS/HR,4.52 lbs (est.)
266124,Pentene,19168/PSDTX1226,765.51 LBS/HR,25.75 lbs (est.)
266124,Propadiene,19168/PSDTX1226,765.51 LBS/HR,78.18 lbs (est.)
266124,Propane,19168/PSDTX1226,765.51 LBS/HR,1686.78 lbs (est.)
266124,Propylene (Propene),19168/PSDTX1226,765.51 LBS/HR,3281.05 lbs (est.)
266124,Styrene,19168/PSDTX1226,765.51 LBS/HR,71.65 lbs (est.)
266124,Toluene,19168/PSDTX1226,765.51 LBS/HR,263.52 lbs (est.)
266124,Xylene,19168/PSDTX1226,765.51 LBS/HR,160.47 lbs (est.)
266125,Carbon Monoxide,3106431064,0.0,326.0 lbs (est.)
266125,Hydrogen Sulfide,31064,0.0,27.0 lbs (est.)
266125,NOX,31064,0.0,163.0 lbs (est.)
266125,Non-Methane Non-Ethane Natural Gas,31064,0.0,405.0 lbs (est.)
266125,Sulfur dioxide,31064,0.0,2440.0 lbs (est.)
266126,"Butane, N-",Air Permit ID #70991,0.001 lbs,60.0 lbs (est.)
266126,"Butane, i",Air Permit ID #70991,0.001 lbs,20.0 lbs (est.)
266126,Carbon Monoxide,Air Permit ID #70991,0.001 lbs,244.0 lbs (est.)
266126,Hydrogen Sulfide,Air Permit ID #70991,0.001 lbs,85.0 lbs (est.)
266126,NOX,Air Permit ID #70991,0.001 lbs,122.0 lbs (est.)
266126,"Pentane, N-",Air Permit ID #70991,0.001 lbs,22.0 lbs (est.)
266126,Propane,Air Permit ID #70991,0.001 lbs,120.0 lbs (est.)
266126,Sulfur dioxide,Air Permit ID #70991,0.001 lbs,8032.0 lbs (est.)
266126,hexanes +,Air Permit ID #70991,0.001 lbs,36.0 lbs (est.)
266126,"pentane, iso-",Air Permit ID #70991,0.001 lbs,19.0 lbs (est.)
266129,Diesel fuel,,25.0 gals,200.0 gals (est.)
266132,Carbon Monoxide,31107,0.0,208.0 lbs (est.)
266132,Hydrogen Sulfide,31107,0.0,8.0 lbs (est.)
266132,NOX,31107,0.0,104.0 lbs (est.)
266132,Non-Methane Non-Ethane Natural Gas,31107,0.0,245.0 lbs (est.)
266132,Sulfur dioxide,31107,0.0,721.0 lbs (est.)
266135,Carbon Monoxide,31105,0.0,310.0 lbs (est.)
266135,Hydrogen Sulfide,31105,0.0,12.0 lbs (est.)
266135,NOX,31105,0.0,155.0 lbs (est.)
266135,Non-Methane Non-Ethane Natural Gas,31105,0.0,336.0 lbs (est.)
266135,Sulfur dioxide,31105,0.0,1096.0 lbs (est.)
266136,Ethylene (gaseous),83822,457.0 LBS/HR,429.0 lbs (est.)
266141,"Butane, N-",Air Permit ID #24522,0.00001 lbs,41.0 lbs (est.)
266141,"Butane, i",Air Permit ID #24522,0.00001 lbs,13.0 lbs (est.)
266141,Carbon Monoxide,Air Permit ID #24522,330.9589 lbs,145.0 lbs (est.)
266141,Hydrogen Sulfide,Air Permit ID #24522,31.9452 lbs,44.0 lbs (est.)
266141,NOX,Air Permit ID #24522,409.6438 lbs,73.0 lbs (est.)
266141,"Pentane, N-",Air Permit ID #24522,0.00001 lbs,16.0 lbs (est.)
266141,Propane,Air Permit ID #24522,0.00001 lbs,58.0 lbs (est.)
266141,Sulfur dioxide,Air Permit ID #24522,14.35616 lbs,4094.0 lbs (est.)
266141,hexanes +,Air Permit ID #24522,0.00001 lbs,28.0 lbs (est.)
266141,"pentane, iso-",Air Permit ID #24522,0.00001 lbs,16.0 lbs (est.)
266143,Butane,Permit #53135,12.8 LBS/HR,0.44 lbs (est.)
266143,Carbon Dioxide,Permit #53135,100.5 LBS/HR,246.54 lbs (est.)
266143,Hexane,Permit #53135,12.8 LBS/HR,1.79 lbs (est.)
266143,Hydrogen Sulfide,Permit #53135,0.0,345.29 lbs (est.)
266143,NOX,Permit #53135,11.72 LBS/HR,123.49 lbs (est.)
266143,Pentane,Permit #53135,12.8 LBS/HR,0.09 lbs (est.)
266143,Propane,Permit #53135,12.8 LBS/HR,0.69 lbs (est.)
266143,Sulfur dioxide,Permit #53135,9762.0 LBS/HR,31802.79 lbs (est.)
266145,Sewage,,0.0,100.0 gals (est.)
266147,Sewage,,0.0,220.0 gals (est.)
266148,Sewage,,0.0,230.0 gals (est.)
266151,Butane,Permit #53135,12.8 LBS/HR,0.01 lbs (est.)
266151,Carbon Monoxide,Permit #53135,100.5 LBS/HR,7.28 lbs (est.)
266151,Hexane,Permit #53135,12.8 LBS/HR,0.05 lbs (est.)
266151,Hydrogen Sulfide,Permit #53135,0.0,8.77 lbs (est.)
266151,NOX,Permit #53135,11.72 LBS/HR,3.65 lbs (est.)
266151,Propane,Permit #53135,12.8 LBS/HR,0.02 lbs (est.)
266151,Sulfur dioxide,Permit #53135,9672.0 LBS/HR,807.82 lbs (est.)
266152,Sewage,,0.0,1000.0 gals (est.)
266153,Sewage,,0.0,1.0 gals (est.)
266154,Sewage,,0.0,50.0 gals (est.)
266155,Sewage,,0.0,5000.0 gals (est.)
266156,Opacity,9604A,35.0 % op,79.0 % op (est.)
266157,Sewage,,0.0,20000.0 gals (est.)
266160,Sewage,,0.0,400.0 gals (est.)
266161,Sewage,,0.0,28500.0 gals (est.)
266163,DIESEL OIL #2/GUAR GUM,,25.0 gals,150.0 gals
266165,Sewage,,0.0,75000.0 gals (est.)
266167,Sewage,,0.0,5000.0 gals (est.)
266168,Sewage,,0.0,1000.0 gals (est.)
266169,Sewage,,0.0,900.0 gals (est.)
266170,Sewage,,0.0,50.0 gals (est.)
266171,Sewage,,0.0,3000.0 gals (est.)
266172,Sewage,,0.0,500.0 gals (est.)
266173,Sewage,,0.0,500.0 gals (est.)
266175,Sewage,,0.0,200000.0 gals (est.)
266176,Ammonia,Air Permit 19296,0.02 LBS/HR,0.1 lbs (est.)
266176,Butanes,Air Permit 19296 (VOC),3.51 LBS/HR,4000.0 lbs (est.)
266176,Carbon Monoxide,Air Permit 19296,12.1 LBS/HR,10000.0 lbs (est.)
266176,Ethylene (gaseous),Air Permit 19296 (VOC),3.51 LBS/HR,2500.0 lbs (est.)
266176,Nitrogen oxide,Air Permit 19296,5.76 LBS/HR,2500.0 lbs (est.)
266176,Propane,Air Permit 19296 (VOC),3.51 lbs,10000.0 lbs (est.)
266176,Propylene (Propene),Air Permit 19296 (VOC),3.51 lbs,2000.0 lbs (est.)
266177,Carbon Monoxide,4682B,100.84 LBS/HR,5000.0 lbs (est.)
266177,Ethylene (gaseous),4682B,76.88 LBS/HR,5000.0 lbs (est.)
266177,Nitrogen Oxides (NOx),4682B,19.39 LBS/HR,300.0 lbs (est.)
266178,Carbon Dioxide,Std Permit 73563,0.0,0.0001 lbs (est.)
266179,NATURAL GAS,PBR 92854,0.0,7106.1 lbs (est.)
266187,Opacity,Federal Operating Permit O83,20.0 % op,70.2 % op (est.)
266190,Sulfur dioxide,,0.0,8100.0 lbs (est.)
266191,Sewage,,0.0,1340.0 gals (est.)
266194,Benzene,6722A,0.0,11.0 lbs (est.)
266194,Carbon Monoxide,6722A,0.0,5001.0 lbs (est.)
266194,Nitrogen Oxides,6722A,0.0,201.0 lbs (est.)
266194,Sulfur dioxide,6722A,0.0,501.0 lbs (est.)
266194,VOC,6722A,0.0,1001.0 lbs (est.)
266194,Hydrogen Sulfide,3119A,0.0,101.0 lbs (est.)
266194,Sulfur dioxide,3119A,0.0,501.0 lbs (est.)
266194,Hydrogen Sulfide,3119A,0.0,101.0 lbs (est.)
266194,Sulfur dioxide,3119A,0.0,501.0 lbs (est.)
266194,Benzene,3390A,0.0,11.0 lbs (est.)
266194,Carbon Monoxide,3390A,0.0,5001.0 lbs (est.)
266194,Nitrogen Oxides,3390A,0.0,201.0 lbs (est.)
266194,Sulfur dioxide,3390A,0.0,501.0 lbs (est.)
266194,VOC,3390A,0.0,1001.0 lbs (est.)
266194,Carbon Monoxide,3123A,0.0,5001.0 lbs (est.)
266194,Nitrogen Oxides,3123A,0.0,201.0 lbs (est.)
266194,Opacity,3123A,0.0,35.0 % op (est.)
266194,Sulfur dioxide,3123A,0.0,501.0 lbs (est.)
266194,Carbon Monoxide,9604A,0.0,5001.0 lbs (est.)
266194,Nitrogen Oxides,9604A,0.0,201.0 lbs (est.)
266194,Opacity,9604A,0.0,35.0 % op (est.)
266194,Sulfur dioxide,9604A,0.0,501.0 lbs (est.)
266194,Hydrogen Sulfide,3119A,0.0,101.0 lbs (est.)
266194,Sulfur dioxide,3119A,0.0,501.0 lbs (est.)
266194,Hydrogen Sulfide,3119A,0.0,101.0 lbs (est.)
266194,Sulfur dioxide,3119A,0.0,501.0 lbs (est.)
266194,Hydrogen Sulfide,3119A,0.0,101.0 lbs (est.)
266194,Sulfur dioxide,3119A,0.0,501.0 lbs (est.)
266194,Hydrogen Sulfide,3119A,0.0,101.0 lbs (est.)
266194,Sulfur dioxide,3119A,0.0,501.0 lbs (est.)
266195,Hydrogen Sulfide,8778A,0.0,101.0 lbs (est.)
266195,Sulfur dioxide,8778A,0.0,501.0 lbs (est.)
266195,Hydrogen Sulfide,8778A,0.0,101.0 lbs (est.)
266195,Sulfur dioxide,8778A,0.0,501.0 lbs (est.)
266195,Hydrogen Sulfide,8778A,0.0,101.0 lbs (est.)
266195,Sulfur dioxide,8778A,0.0,501.0 lbs (est.)
266195,Benzene,8778A,0.0,11.0 lbs (est.)
266195,Carbon Monoxide,8778A,0.0,5001.0 lbs (est.)
266195,NOX,8778A,0.0,201.0 lbs (est.)
266195,Other (VOCs),8778A,0.0,1001.0 lbs (est.)
266195,Sulfur dioxide,8778A,0.0,501.0 lbs (est.)
266197,Smoke,NSR81011,0.0,1.0 % op (est.)
266198,Smoke,NSR81011,0.0,1.0 % op (est.)
266201,Sewage,,0.0,1790.0 gals (est.)
266204,Sewage,,0.0,1300.0 gals (est.)
266205,Sewage,,0.0,4213.0 gals (est.)
266206,Sewage,,0.0,475.0 gals (est.)
266207,Sewage,,0.0,40110.0 gals (est.)
266208,Sewage,,0.0,40110.0 gals (est.)
266211,Sewage,,0.0,3130.0 gals (est.)
266212,Sewage,,0.0,1200.0 gals (est.)
266213,Sewage,,0.0,1900.0 gals (est.)
266214,Sewage,,0.0,500.0 gals (est.)
266215,Sewage,,0.0,82.0 gals (est.)
266216,Sewage,,0.0,300.0 gals (est.)
266217,Sewage,,0.0,50.0 gals (est.)
266218,Sewage,,0.0,30.0 gals (est.)
266219,Sewage,,0.0,730.0 gals (est.)
266220,Sewage,,0.0,930.0 gals (est.)
266221,Sewage,,0.0,1050.0 gals (est.)
266226,"Wastewater discharge, municipal",,0.0,1000.0 gals
266227,Sewage,,0.0,300.0 gals (est.)
266231,Hydrogen Sulfide,NSR Permit 21918,4.26 LBS/HR,23.0 lbs (est.)
266231,Nitrogen Oxides (NOx),NSR Permit 21918,2.87 LBS/HR,0.9 lbs (est.)
266231,Sulfur dioxide,NSR Permit 21918,411.9 LBS/HR,2160.0 lbs (est.)
266234,Benzene,STD PMT 116255,10.0 TONS/YR,66.31 lbs (est.)
266234,Butane,STD PMT 116255,25.0 TONS/YR,3530.76 lbs (est.)
266234,Cyclohexane,STD PMT 116255,10.0 TONS/YR,117.85 lbs (est.)
266234,Ethylbenzene,STD PMT 116255,10.0 TONS/YR,4.11 lbs (est.)
266234,Heptanes,STD PMT 116255,25.0 TONS/YR,389.18 lbs (est.)
266234,Hexane,STD PMT 116255,25.0 TONS/YR,689.14 lbs (est.)
266234,Nonane,STD PMT 116255,25.0 TONS/YR,115.59 lbs (est.)
266234,Octane,STD PMT 116255,25.0 TONS/YR,189.91 lbs (est.)
266234,Pentane,STD PMT 116255,25.0 TONS/YR,1098.74 lbs (est.)
266234,Propane,STD PMT 116255,25.0 TONS/YR,8396.21 lbs (est.)
266234,Toluene,STD PMT 116255,10.0 TONS/YR,66.74 lbs (est.)
266234,Xylene,STD PMT 116255,10.0 TONS/YR,31.33 lbs (est.)
266234,decane,STD PMT 116255,25.0 TONS/YR,179.57 lbs (est.)
266239,"Wastewater discharge, municipal",,0.0,50000.0 gals
266241,Sewage,,0.0,30000.0 gals (est.)
266243,"Wastewater discharge, municipal",,0.0,4500.0 gals
266246,1-hexene,NSR Permit 103832,252.86 LBS/HR,26.84 lbs (est.)
266246,Carbon Monoxide,NSR Permit 103832,307.74 LBS/HR,829.5 lbs (est.)
266246,Ethylene (gaseous),NSR Permit 103832,252.86 LBS/HR,84.47 lbs (est.)
266246,Isobutane,NSR Permit 103832,252.86 LBS/HR,1631.2 lbs (est.)
266246,Nitrogen Oxides (NOx),NSR Permit 103832,54.04 LBS/HR,120.18 lbs (est.)
266246,Propane,NSR Permit 103832,252.86 LBS/HR,6.26 lbs (est.)
266246,Propylene,NSR Permit 103832,252.86 LBS/HR,0.003 lbs (est.)
266246,1-hexene,NSR Permit 103832,4.63 LBS/HR,0.92 lbs (est.)
266246,Ethylene (gaseous),NSR Permit 103832,4.63 LBS/HR,228.0 lbs (est.)
266246,Isobutane,NSR Permit 103832,4.63 LBS/HR,8862.0 lbs (est.)
266247,Carbon Monoxide,30 TAC 101,5000.0 lbs,5506.1 lbs (est.)
266248,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,90.0 lbs (est.)
266248,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,8.0 lbs (est.)
266248,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,0.0,129.0 lbs (est.)
266248,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,45.0 lbs (est.)
266248,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,755.0 lbs (est.)
266249,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,89.0 lbs (est.)
266249,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,6.0 lbs (est.)
266249,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,0.0,49.0 lbs (est.)
266249,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,45.0 lbs (est.)
266249,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,538.0 lbs (est.)
266250,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,5000.0 lbs,157.0 lbs (est.)
266250,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,100.0 lbs,13.0 lbs (est.)
266250,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,5000.0 lbs,126.0 lbs (est.)
266250,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,5000.0 lbs,79.0 lbs (est.)
266250,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,500.0 lbs,1206.0 lbs (est.)
266251,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,116.0 lbs (est.)
266251,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,10.0 lbs (est.)
266251,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,0.0,72.0 lbs (est.)
266251,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,58.0 lbs (est.)
266251,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,907.0 lbs (est.)
266252,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,123.0 lbs (est.)
266252,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,10.0 lbs (est.)
266252,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,0.0,90.0 lbs (est.)
266252,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,62.0 lbs (est.)
