report_id,contaminant,authorization,limit,amount_released
222753,"Pentane, N-","No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,33.44 lbs (est.)
222753,Propane,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,23.02 lbs (est.)
222753,Propylene,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,140.0 lbs (est.)
222753,Sulfur dioxide,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,1804.0 lbs (est.)
222753,Trans-2-butene,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,24.51 lbs (est.)
222753,VOC (unspeciated),"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,48.82 lbs (est.)
222754,Hydrogen Sulfide,Permit No. 46396,0.13 LBS/HR,15.37 lbs (est.)
222754,Sulfur dioxide,Permit No. 46396,10.67 LBS/HR,1447.36 lbs (est.)
222754,Hydrogen Sulfide,Permit No. 46396,0.13 LBS/HR,0.34 lbs (est.)
222754,Sulfur dioxide,Permit No. 46396,10.67 LBS/HR,32.43 lbs (est.)
222758,Carbon Monoxide,0.02 lbs of total 0.28 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,0.26 lbs (est.)
222758,Nitrogen Oxides (NOx),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,0.05 lbs (est.)
222758,VOC (unspeciated),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.01 lbs (est.)
222758,Carbon Monoxide,0.02 lbs of total 0.03 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,0.01 lbs (est.)
222758,"Butane, N-",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.03 lbs (est.)
222758,Carbon Monoxide,0.52 of total 6.23 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,5.71 lbs (est.)
222758,Isobutane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.02 lbs (est.)
222758,Nitrogen Oxides (NOx),0.10 of total 1.22 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,1.12 lbs (est.)
222758,Propane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.07 lbs (est.)
222758,VOC( unspeciated),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.04 lbs (est.)
222758,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,0.01 lbs (est.)
222758,Sulfur dioxide,0.22 of total 0.98 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,0.75 lbs (est.)
222758,Carbon Monoxide,662.49 of total 1245.12 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,582.63 lbs (est.)
222758,Hydrogen Sulfide,0.04 of total 19.16 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,19.12 lbs (est.)
222758,Nitrogen Oxides (NOx),130.01 of total 244.35 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,114.34 lbs (est.)
222758,Sulfur dioxide,3.25 of total 2002.11 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,1998.86 lbs (est.)
222758,"Butane, N-",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.03 lbs (est.)
222758,Carbon Monoxide,0.10 of total 6.81 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,6.71 lbs (est.)
222758,Isobutane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.02 lbs (est.)
222758,Nitrogen Oxides (NOx),0.02 of total 1.34 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,1.32 lbs (est.)
222758,Propane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.08 lbs (est.)
222758,VOC (Unspecified),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.05 lbs (est.)
222758,"1,3-BUTADIENE",0.02 of total 0.13 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.11 lbs (est.)
222758,1-Butene + Isobutylene,13.27 of total 85.12 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,71.85 lbs (est.)
222758,"Butane, N-",27.09 of total 173.73 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,146.64 lbs (est.)
222758,Carbon Monoxide,233.55 of total 1334.54 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,1100.99 lbs (est.)
222758,Cis-2-butene,2.75 of total 17.63 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,14.88 lbs (est.)
222758,Ethylene (gaseous),3.33 of total 21.33 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,18.0 lbs (est.)
222758,Hydrogen Sulfide,0.27 of total 294.75 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,294.48 lbs (est.)
222758,Isobutane,14.83 of total 95.14 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,80.3 lbs (est.)
222758,Nitrogen Oxides (NOx),45.83 of total 261.90 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,216.07 lbs (est.)
222758,Propane,23.97 of total 153.73 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,129.76 lbs (est.)
222758,Propylene,11.73 of total 75.24 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,63.51 lbs (est.)
222758,Sulfur dioxide,24.05 of total 28231.87 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,28207.81 lbs (est.)
222758,Trans-2-butene,3.85 of total 24.71 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,20.86 lbs (est.)
222758,VOC (Unspecified),113.32 of total 726.85 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,613.53 lbs (est.)
222758,Carbon Monoxide,1.94 of total 2.15 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,0.2 lbs (est.)
222758,Nitrogen Oxides (NOx),0.38 of total 0.42 lbs are authorized under Permit 18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,0.04 lbs (est.)
222758,VOC( unspeciated),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.01 lbs (est.)
222877,"1,3-BUTADIENE",No specific authorization,0.0,130.84 lbs (est.)
222877,Benzene,No specific authorization,0.0,323.36 lbs (est.)
222877,Butane,No specific authorization,0.0,100.47 lbs (est.)
222877,"Butenes, All Isomers",No specific authorization,0.0,14.29 lbs (est.)
222877,Carbon Monoxide,No specific authorization,0.0,4208.37 lbs (est.)
222877,Ethylbenzene,No specific authorization,0.0,46.4 lbs (est.)
222877,Ethylene (gaseous),No specific authorization,0.0,5198.7 lbs (est.)
222877,Isobutane,No specific authorization,0.0,1.76 lbs (est.)
222877,Isobutylene,No specific authorization,0.0,24.61 lbs (est.)
222877,Nitrogen dioxide,No specific authorization,0.0,41.29 lbs (est.)
222877,Nitrogen oxide,No specific authorization,0.0,784.59 lbs (est.)
222877,Pentane,No specific authorization,0.0,9.55 lbs (est.)
222877,Propane,No specific authorization,0.0,55.04 lbs (est.)
222877,Propylene,No specific authorization,0.0,571.66 lbs (est.)
222877,Toluene,No specific authorization,0.0,88.73 lbs (est.)
222877,Xylenes,No specific authorization,0.0,23.28 lbs (est.)
222878,Butane,NSR 6825A Flare MAERT Subcap,0.0,4.8 lbs (est.)
222878,"Butenes, All Isomers",NSR 6825A Flare MAERT Subcap,0.0,2.5 lbs (est.)
222878,CO,NSR 6825A Flare MAERT Subcap,0.0,50.1 lbs (est.)
222878,Hexane,NSR 6825A Flare MAERT Subcap,0.0,19.0 lbs (est.)
222878,Hydrogen Sulfide,NSR 6825A Flare MAERT Subcap,0.0,27.3 lbs (est.)
222878,Isopentane,NSR 6825A Flare MAERT Subcap,0.0,3.4 lbs (est.)
222878,Oxides of Nitrogen (NOx),NSR 6825A Flare MAERT Subcap,0.0,6.9 lbs (est.)
222878,Propane,NSR 6825A Flare MAERT Subcap,0.0,16.7 lbs (est.)
222878,Propylene (Propene),NSR 6825A Flare MAERT Subcap,0.0,30.0 lbs (est.)
222878,Sulfur dioxide,NSR 6825A Flare MAERT Subcap,0.0,2820.0 lbs (est.)
222878,Butane,NSR 6825A Flare MAERT Subcap,0.0,13.0 lbs (est.)
222878,"Butenes, All Isomers",NSR 6825A Flare MAERT Subcap,0.0,7.0 lbs (est.)
222878,CO,NSR 6825A Flare MAERT Subcap,0.0,135.4 lbs (est.)
222878,Hexane,NSR 6825A Flare MAERT Subcap,0.0,64.0 lbs (est.)
222878,Hydrogen Sulfide,NSR 6825A Flare MAERT Subcap,0.0,81.0 lbs (est.)
222878,Isopentane,NSR 6825A Flare MAERT Subcap,0.0,9.0 lbs (est.)
222878,Oxides of Nitrogen (NOx),NSR 6825A Flare MAERT Subcap,0.0,18.7 lbs (est.)
222878,Propane,NSR 6825A Flare MAERT Subcap,0.0,45.1 lbs (est.)
222878,Propylene (Propene),NSR 6825A Flare MAERT Subcap,0.0,19.6 lbs (est.)
222878,Sulfur dioxide,NSR 6825A Flare MAERT Subcap,0.0,7624.7 lbs (est.)
222878,Butane,NSR 6825A Flare MAERT Subcap,0.0,4.4 lbs (est.)
222878,"Butenes, All Isomers",NSR 6825A Flare MAERT Subcap,0.0,2.2 lbs (est.)
222878,CO,NSR 6825A Flare MAERT Subcap,0.0,45.6 lbs (est.)
222878,Hexane,NSR 6825A Flare MAERT Subcap,0.0,17.2 lbs (est.)
222878,Hydrogen Sulfide,NSR 6825A Flare MAERT Subcap,0.0,27.3 lbs (est.)
222878,Isopentane,NSR 6825A Flare MAERT Subcap,0.0,3.1 lbs (est.)
222878,Oxides of Nitrogen (NOx),NSR 6825A Flare MAERT Subcap,0.0,6.3 lbs (est.)
222878,Propane,NSR 6825A Flare MAERT Subcap,0.0,15.2 lbs (est.)
222878,Propylene (Propene),NSR 6825A Flare MAERT Subcap,0.0,6.6 lbs (est.)
222878,Sulfur dioxide,NSR 6825A Flare MAERT Subcap,0.0,2571.3 lbs (est.)
222878,Butane,NSR 6825A MAERT Fugitive Subcap,0.0,10.74 lbs (est.)
222878,"Butenes, All Isomers",NSR 6825A MAERT Fugitive Subcap,0.0,6.8 lbs (est.)
222878,Hexane,NSR 6825A MAERT Fugitive Subcap,0.0,9.9 lbs (est.)
222878,Hydrogen Sulfide,NSR 6825A MAERT Fugitive Subcap,0.0,84.97 lbs (est.)
222878,Isopentane,NSR 6825A MAERT Fugitive Subcap,0.0,4.61 lbs (est.)
222878,Propane,NSR 6825A MAERT Fugitive Subcap,0.0,36.55 lbs (est.)
222878,Propylene (Propene),NSR 6825A MAERT Fugitive Subcap,0.0,16.67 lbs (est.)
222892,C10s,Permit 4682B,1.37 LBS/HR,689.6 lbs (est.)
222892,C11s,Permit 4682B,1.37 LBS/HR,1790.7 lbs (est.)
222892,C12s,Permit 4682B,1.37 LBS/HR,226.6 lbs (est.)
222892,C7s,Permit 4682B,1.37 LBS/HR,1.4 lbs (est.)
222892,C8s,Permit 4682B,1.37 LBS/HR,45.0 lbs (est.)
222892,C9s,Permit 4682B,1.37 LBS/HR,719.8 lbs (est.)
222892,Ethylbenzene,Permit 4682B,1.37 LBS/HR,800.3 lbs (est.)
222892,M-Xylene,Permit 4682B,1.37 LBS/HR,376.7 lbs (est.)
222892,Naphthalene,Permit 4682B,1.37 LBS/HR,228.2 lbs (est.)
222892,O-Xylene,Permit 4682B,1.37 LBS/HR,121.0 lbs (est.)
222892,P-Xylene,Permit 4682B,1.37 LBS/HR,138.8 lbs (est.)
222892,Toluene,Permit 4682B,1.37 LBS/HR,63.8 lbs (est.)
222911,Butanes,Permit 6056,0.0,702.7 lbs (est.)
222911,Butylene,Permit 6056,0.0,513.8 lbs (est.)
222911,Carbon Monoxide,Permit 6056,0.0,3264.1 lbs (est.)
222911,Ethane,Permit 6056,0.0,1144.3 lbs (est.)
222911,Ethylene (gaseous),Permit 6056,0.0,195.6 lbs (est.)
222911,Hexanes,Permit 6056,0.0,1862.2 lbs (est.)
222911,Hydrogen Sulfide,Permit 6056,0.0,929.7 lbs (est.)
222911,Methane,Permit 6056,0.0,1490.0 lbs (est.)
222911,Oxides of Nitrogen (NOx),Permit 6056,0.0,451.9 lbs (est.)
222911,Pentanes,Permit 6056,0.0,893.6 lbs (est.)
222911,Propane,Permit 6056,0.0,1014.2 lbs (est.)
222911,Propylene (Propene),Permit 6056,0.0,238.3 lbs (est.)
222911,Sulfur dioxide,Permit 6056,0.0,85750.3 lbs (est.)
222970,Opacity,30 TAC 111.111(a)(1)(B),20.0 % op,100.0 % op (est.)
223011,Benzene,Permit 21101 (as VOC),416.5 LBS/HR,9.4 lbs (est.)
223011,Carbon Monoxide,Permit 21101,278.11 LBS/HR,3524.9 lbs (est.)
223011,Ethylene (gaseous),Permit 21101 (as VOC),416.5 LBS/HR,2978.82 lbs (est.)
223011,NOX,Permit 21101,90.68 LBS/HR,499.6 lbs (est.)
223011,Propylene,Permit 21101 (as VOC),416.5 LBS/HR,96.98 lbs (est.)
223011,VOCs,Permit 21101 (as VOC),416.5 LBS/HR,79.74 lbs (est.)
223014,CO,NSR Permit 6825A MAERT Total VOC,498.8 lbs,104090.0 lbs (est.)
223014,Nitrogen Oxides,NSR Permit 6825A MAERT,327.7 lbs,353.0 lbs (est.)
223014,Particulate Matter,NSR Permit 6825A MAERT,63.5 lbs,477.0 lbs (est.)
223014,Sulfur dioxide,NSR Permit 6825A MAERT,114.1 lbs,892.0 lbs (est.)
223014,VOC (unspeciated),NSR Permit 6825A MAERT,15.7 lbs,67.0 lbs (est.)
223014,"Butane, N-",6825A Flare MAERT Subcap,0.0,2.0 lbs (est.)
223014,"Butenes, All Isomers",6825A Flare MAERT Subcap,0.0,6.3 lbs (est.)
223014,Carbon Monoxide,6825A Flare MAERT Subcap,0.0,385.3 lbs (est.)
223014,Ethylene (gaseous),6825A Flare MAERT Subcap,0.0,60.0 lbs (est.)
223014,Hexane,6825A Flare MAERT Subcap,0.0,3.4 lbs (est.)
223014,Hydrogen Sulfide,6825A Flare MAERT Subcap,0.0,4.9 lbs (est.)
223014,Nitrogen Oxides,6825A Flare MAERT Subcap,0.0,53.4 lbs (est.)
223014,Pentane,6825A Flare MAERT Subcap,0.0,1.0 lbs (est.)
223014,Propane,6825A Flare MAERT Subcap,0.0,7.7 lbs (est.)
223014,Propylene (Propene),6825A Flare MAERT Subcap,0.0,32.9 lbs (est.)
223014,Sulfur dioxide,6825A Flare MAERT Subcap,0.0,461.0 lbs (est.)
223014,"Hexane, n",NSR Permit 6825A MAERT Fugitive Subcap,0.0,16.1 lbs (est.)
223014,Hydrogen Sulfide,NSR Permit 6825A MAERT Fugitive Subcap,0.0,0.15 lbs (est.)
223014,VOC (unspeciated),NSR Permit 6825A MAERT Fugitive Subcap,0.0,9.2 lbs (est.)
223083,Carbon Monoxide,76070,242.53 LBS/HR,448.36 lbs (est.)
223083,Nitrogen oxide,76070,158.58 LBS/HR,275.33 lbs (est.)
223083,Propane,76070,41.37 LBS/HR,439.73 lbs (est.)
223135,Butylene,ER037705,0.0,232.0 lbs (est.)
223169,Butane,5920A,0.0,4.0 lbs (est.)
223169,Carbon Monoxide,5920A,0.0,65.0 lbs (est.)
223169,Ethylene (gaseous),5920A,0.0,1.0 lbs (est.)
223169,Heptane (or n-),5920A,0.0,1.0 lbs (est.)
223169,Hexane,5920A,0.0,37.0 lbs (est.)
223169,Hydrogen Sulfide,5920A,0.0,4.0 lbs (est.)
223169,Isobutane,5920A,0.0,2.0 lbs (est.)
223169,Isobutylene,5920A,0.0,2.0 lbs (est.)
223169,Isopentane,5920A,0.0,6.0 lbs (est.)
223169,NOX,5920A,0.0,9.0 lbs (est.)
223169,Propane,5920A,0.0,6.0 lbs (est.)
223169,Propylene (Propene),5920A,0.0,5.0 lbs (est.)
223169,Sulfur dioxide,5920A,0.0,320.0 lbs (est.)
223169,VOC (unspeciated),5920A,0.0,64.0 lbs (est.)
223193,Butane,87477 and 93268 (as VOC),2.46 LBS/HR,21.59 lbs (est.)
223193,C5+ (not including benzene),87477 and 93268 (as VOC),2.46 LBS/HR,6.02 lbs (est.)
223193,Carbon Monoxide,87477 and 93268,66.62 LBS/HR,392.26 lbs (est.)
223193,Isobutane,87477 and 93268 (as VOC),2.46 LBS/HR,19.02 lbs (est.)
223193,Nitrogen oxide,87477 and 93268,21.52 LBS/HR,256.48 lbs (est.)
223193,Propane,87477 and 93268 (as VOC),2.46 LBS/HR,276.5 lbs (est.)
223196,2-Butene,2501A,255.0 lbs,263.0 lbs (est.)
223196,"Butane, N-",2501A,255.0 lbs,7184.0 lbs (est.)
223196,Carbon Monoxide,2501A,86.0 lbs,567.0 lbs (est.)
223196,Cis-2-butene,2501A,255.0 lbs,152.0 lbs (est.)
223196,Ethylene (gaseous),2501A,255.0 lbs,102.0 lbs (est.)
223196,Hydrogen Sulfide,2501A,14.0 lbs,41.0 lbs (est.)
223196,Isobutane,2501A,255.0 lbs,1166.0 lbs (est.)
223196,Isobutene,2501A,255.0 lbs,381.0 lbs (est.)
223196,Nitrogen oxide,2501A,12.0 lbs,110.0 lbs (est.)
223196,Propane,2501A,255.0 lbs,347.0 lbs (est.)
223196,Propylene,2501A,255.0 lbs,414.0 lbs (est.)
223196,Sulfur dioxide,2501A,1402.0 lbs,346.0 lbs (est.)
223196,VOC (C5's),2501A,255.0 lbs,725.0 lbs (est.)
223196,Unspeciated VOCs,34094,0.5 lbs,46.0 lbs (est.)
223226,+C5 hydrocarbon,NSR Permit: 3214,5.5 LBS/HR,6721.0 lbs (est.)
223226,"1,3-BUTADIENE",NSR Permit: 3214,5.5 LBS/HR,35.25 lbs (est.)
223226,C4,NSR Permit: 3214,5.5 LBS/HR,245.75 lbs (est.)
223270,Ethylene (gaseous),TCEQ Air Permit No. 22690,0.0,4176.0 lbs (est.)
223303,Hydrogen Sulfide,46396,0.12 LBS/HR,0.0076 lbs (est.)
223303,Sulfur dioxide,46396,10.66 LBS/HR,0.3788 lbs (est.)
223303,Hydrogen Sulfide,46396,0.12 LBS/HR,0.0154 lbs (est.)
223303,Sulfur dioxide,46396,10.66 LBS/HR,0.772 lbs (est.)
223303,Hydrogen Sulfide,46396,0.12 LBS/HR,110.63 lbs (est.)
223303,Sulfur dioxide,46396,10.66 LBS/HR,5531.73 lbs (est.)
223304,Benzene,21262,0.01 lbs,0.01 lbs (est.)
223304,NITROGEN,21262,0.01 lbs,38.33 lbs (est.)
223313,Butane,20968 (as VOC),2.52 LBS/HR,27.9057 lbs (est.)
223313,Butylene,20968 (as VOC),2.52 LBS/HR,29.8328 lbs (est.)
223313,C5+ (not including benzene),20968 (as VOC),2.52 LBS/HR,16.1097 lbs (est.)
223313,Isobutane,20698 (as VOC),2.52 LBS/HR,1924.12 lbs (est.)
223313,Isobutylene,20698 (as VOC),2.52 LBS/HR,1610.6 lbs (est.)
223313,Propane,20968 (as VOC),2.52 LBS/HR,60.2216 lbs (est.)
223313,Propylene (Propene),20968 (as VOC),2.52 LBS/HR,30.3146 lbs (est.)
223313,Carbon Monoxide,76070,242.53 LBS/HR,585.7 lbs (est.)
223313,Isobutane,76070 (as VOC),41.37 LBS/HR,521.34 lbs (est.)
223313,Isobutylene,76070 (as VOC),41.37 LBS/HR,66.26 lbs (est.)
223313,Nitrogen oxide,76070,158.58 LBS/HR,313.65 lbs (est.)
223315,1-Butene,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,0.0118 lbs (est.)
223315,Benzene,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A",0.0,0.8849 lbs (est.)
223315,"Butane, N-","No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,2.36 lbs (est.)
223315,Carbon Monoxide,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,75.68 lbs (est.)
223315,Cis-2-butene,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,0.0089 lbs (est.)
223315,Ethylene (gaseous),"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,0.0177 lbs (est.)
223315,Hydrogen Sulfide,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A",0.0,6.01 lbs (est.)
223315,Isobutane,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,4.0 lbs (est.)
223315,Isobutene,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,0.0177 lbs (est.)
223315,Isopentane,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,1.32 lbs (est.)
223315,Nitrogen Oxides (NOx),"No specific emissions authorizations for this facility, but governed by Permit No. 8803A",0.0,14.85 lbs (est.)
223315,"Pentane, N-","No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,1.52 lbs (est.)
223315,Propane,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,17.38 lbs (est.)
223315,Propylene (Propene),"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,0.1819 lbs (est.)
223315,Sulfur dioxide,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A",0.0,608.0 lbs (est.)
223315,Trans-2-butene,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A.",0.0,0.0118 lbs (est.)
223315,Unspeciated VOCs,"No specific emissions authorizations for this facility, but governed by Permit No. 8803A",0.0,2.53 lbs (est.)
223320,1-Butene,21265,0.0,1.0 lbs (est.)
223320,Benzene,21265,0.0,7.0 lbs (est.)
223320,"Butane, N-",21265,0.0,1.0 lbs (est.)
223320,Ethylene (gaseous),21265,0.0,2.0 lbs (est.)
223320,"Pentane, N-",21265,0.0,1.0 lbs (est.)
223320,Propane,21265,0.0,2.0 lbs (est.)
223320,Propylene,21265,0.0,1.0 lbs (est.)
223324,"1,3-BUTADIENE",Permit 95,153.0 LBS/HR,47.75 lbs (est.)
223324,"Butenes, All Isomers",Permit 95,328.01 LBS/HR,9.37 lbs (est.)
223324,Carbon Monoxide,Permit 95,221.28 LBS/HR,7178.02 lbs (est.)
223324,Ethane,Non VOC,0.0,1940.2 lbs (est.)
223324,Ethylene (gaseous),Permit 95,150.0 LBS/HR,7073.48 lbs (est.)
223324,Methane,Non VOC,0.0,319.31 lbs (est.)
223324,Nitrogen Oxides,Permit 95,42.95 LBS/HR,1408.67 lbs (est.)
223324,Pentenes,Permit 95,328.01 LBS/HR,251.28 lbs (est.)
223324,Propane,Permit 95,328.01 LBS/HR,76.28 lbs (est.)
223324,Propylene (Propene),Permit 95,150.0 LBS/HR,180.71 lbs (est.)
223362,"1,3-BUTADIENE",NSR 46307,0.0,294.53 lbs (est.)
223362,1-Butene,NSR 46307,0.0,0.02 lbs (est.)
223362,Cis-butene-2,NSR 46307,0.0,0.05 lbs (est.)
223362,Methyl tert-butyl ether,NSR 46307,0.0,0.0004 lbs (est.)
223362,NITROGEN,NSR 46307,0.0,105.98 lbs (est.)
223362,VinylCyclohexane,NSR 46307,0.0,4.74 lbs (est.)
223433,"1,3-BUTADIENE",Permit 21101 (as VOC),416.5 LBS/HR,0.71 lbs (est.)
223433,Benzene,Permit 21101 (as VOC),416.5 LBS/HR,1.89 lbs (est.)
223433,Carbon Monoxide,Permit 21101,362.11 LBS/HR,2592.68 lbs (est.)
223433,Ethylene (gaseous),Permit 21101 (as VOC),416.5 LBS/HR,3286.59 lbs (est.)
223433,NOX,Permit 21101,90.68 LBS/HR,359.0 lbs (est.)
223433,Other VOCs,Permit 21101,416.5 LBS/HR,112.0 lbs (est.)
223433,Propylene,Permit 21101 (as VOC),416.5 LBS/HR,50.17 lbs (est.)
223456,Carbon Monoxide,Permit 20246,141.6 LBS/HR,24.0 lbs (est.)
223456,Nitrogen Oxides,Permit 20246,201.86 LBS/HR,239.0 lbs (est.)
223456,Particulate Matter,Permit 20246,34.8 LBS/HR,8363.0 lbs (est.)
223456,Sulfur dioxide,Permit 20246,290.45 LBS/HR,36.0 lbs (est.)
223456,VOC,Permit 20246,10.11 LBS/HR,30.0 lbs (est.)
223456,1-Butene,Permit 80804,663.48 LBS/HR,6.0 lbs (est.)
223456,Butane,Permit 80804,663.48 LBS/HR,11.0 lbs (est.)
223456,C5+ (not including benzene),Permit 80804,663.48 LBS/HR,5.0 lbs (est.)
223456,Carbon Monoxide,Permit 80804,297.93 LBS/HR,34.0 lbs (est.)
223456,Cis-2-butene,Permit 80804,663.48 LBS/HR,0.2 lbs (est.)
223456,Ethylene (gaseous),Permit 80804,663.48 LBS/HR,0.2 lbs (est.)
223456,Isobutylene,Permit 80804,663.48 LBS/HR,0.7 lbs (est.)
223456,Nitrogen Oxides,Permit 80804,58.47 LBS/HR,7.0 lbs (est.)
223456,Propane,Permit 80804,663.48 LBS/HR,17.0 lbs (est.)
223456,Propylene (Propene),Permit 80804,663.48 LBS/HR,10.0 lbs (est.)
223456,Sulfur dioxide,Permit 80804,332.39 LBS/HR,3.0 lbs (est.)
223456,Trans-2-butene,Permit 80804,663.48 LBS/HR,0.3 lbs (est.)
223456,"1,3-BUTADIENE",Permit 80804,663.48 LBS/HR,5.0 lbs (est.)
223456,Benzene,Permit 80804,663.48 LBS/HR,6.0 lbs (est.)
223456,Butane,Permit 80804,663.48 LBS/HR,517.0 lbs (est.)
223456,C5+ (not including benzene),Permit 80804,663.48 LBS/HR,555.0 lbs (est.)
223456,Carbon Monoxide,Permit 80804,297.93 LBS/HR,480.0 lbs (est.)
223456,Cis-2-butene,Permit 80804,663.48 LBS/HR,59.0 lbs (est.)
223456,Ethylene (gaseous),Permit 80804,663.45 LBS/HR,5.0 lbs (est.)
223456,Hexane,Permit 80804,663.48 LBS/HR,158.0 lbs (est.)
223456,Isobutylene,Permit 80804,663.48 LBS/HR,185.0 lbs (est.)
223456,Nitrogen Oxides,Permit 80804,58.47 LBS/HR,67.0 lbs (est.)
223456,Propane,Permit 80804,663.48 LBS/HR,282.0 lbs (est.)
223456,Sulfur dioxide,Permit 80804,332.39 LBS/HR,595.0 lbs (est.)
223456,Trans-2-butene,Permit 80804,663.48 LBS/HR,85.0 lbs (est.)
223457,Carbon Monoxide,1504A,2047.08 LBS/HR,60.1 lbs (est.)
223457,NOX,1504A,283.42 LBS/HR,11.8 lbs (est.)
223465,Opacity,30 TAC 111.111(a)(1)(B),20.0 % op,100.0 % op (est.)
223466,"1,3-BUTADIENE",site permit,80.0 LBS/HR,169.0 lbs (est.)
223466,"1,3-BUTADIENE",NSR 46307,70.42 LBS/HR,278.49 lbs (est.)
223466,1-Butene,NSR 46307,27.62 LBS/HR,26.748 lbs (est.)
223466,Carbon Monoxide,NSR 46307,156.45 LBS/HR,182.726 lbs (est.)
223466,Cis-butene-2,NSR 46307,25.2 LBS/HR,4.558 lbs (est.)
223466,"Ethylene, gaseous",NSR 46307,3.9 LBS/HR,0.015 lbs (est.)
223466,Isobutane,NSR 46307,63.52 LBS/HR,17.827 lbs (est.)
223466,Isobutylene,NSR 46307,45.86 LBS/HR,85.779 lbs (est.)
